provider,model,dataset,dataset_label,example_id,gold_answer,frontier_answer,fta_answer,l1_answer,s1_answer,tale_answer,frontier_correct,fta_correct,l1_correct,s1_correct,tale_correct,external3_correct,pooled4_correct,gold_in_frontier_tree,fta_policy_applied,fix2_applied,fix4_applied,fix2_reason,fix4_reason,source_files,fta_change_type
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_70,c,a,d,d,d,d,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_72,d,,c,d,a,c,0,0,1,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_74,c,b,c,b,c,c,0,1,0,1,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_8,c,c,b,c,a,b,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,regression
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_83,a,c,b,b,b,b,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_85,b,c,b,c,b,b,0,1,0,1,1,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_86,c,a,c,c,c,c,0,1,1,1,1,1,1,1,fix4,False,True,not_triggered,external_unanimous_consensus_over_direct_frontier_agree,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_9,a,b,c,a,d,c,0,0,1,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_91,d,c,d,c,a,d,0,1,0,0,1,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_95,a,c,a,b,c,a,0,1,0,0,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_96,c,d,c,c,c,c,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
cohere,command-r-plus-08-2024,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_97,b,a,d,a,d,d,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/cohere_gpqa_complete198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,ChilleD/StrategyQA,StrategyQA,strategyqa_b3c8f537cfb900ba92e5,true,true,false,false,false,false,1,0,0,0,0,0,0,1,fix4,False,True,not_triggered,external_unanimous_consensus_over_direct_frontier_agree,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/cohere__command-r-plus-08-2024__StrategyQA/cohere_real_model_cost_normalized_validation_batch2_cohere_ChilleD_StrategyQA_20260717T104624Z/per_example_records.jsonl,regression
cohere,command-r-plus-08-2024,ChilleD/StrategyQA,StrategyQA,strategyqa_e48be839783682257024,true,true,false,false,false,false,1,0,0,0,0,0,0,1,fix4,False,True,not_triggered,external_unanimous_consensus_over_direct_frontier_agree,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/cohere__command-r-plus-08-2024__StrategyQA/cohere_real_model_cost_normalized_validation_batch2_cohere_ChilleD_StrategyQA_20260717T104624Z/per_example_records.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_1,7,8,7,7,7,7,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,rescue
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_111,16,16,1,16,10,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_116,13,13,1,1,16,1,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_119,89,89,1,89,1,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_121,68,324,165,324,294,165,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_123,98,98,1,1,98,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_132,470,3120000,1040000,1040000,1040000,3120000,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_152,7400,9860.78,3,9860.78,3,3,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_170,50,50,1,50,1,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_173,2,2,1,2,50,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_207,120,120,1,350,1,1,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_235,11,11,1,11,8,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_243,28,28,85,85,1,85,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_258,7,7,1,7,1,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_264,13,13,1,13,7,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_266,138,139,138,138,138,138,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,rescue
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_268,120,120,100,120,160,100,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_27,10000,10000,1,10000,30000,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_287,4,6,1,1,6,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_39,50,50,1,1,50,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_51,15,15,1,15,30,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_53,35,35,40,40,35,40,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_55,140,99077,99076.92,99076.92,99076.92,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_64,298,298,1,298,1,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_77,170,5,1,14,1,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,openai/gsm8k,GSM8K,openai_gsm8k_87,68,68,1,68,1,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_gsm8k.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_1,2,5.5,1,5,5.5,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_100,3,3,1,3,9,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_110,2,3,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_114,3,3,1,150,3,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_117,15625,0.028672,0.0287,0.028672,1,0.028672,0,0,0,0,0,0,0,0,original,False,False,not_triggered,override_not_dfa:frontier_not_run_or_budget_exhausted,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_12,2,2,1,1,2,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_120,34,3,0.75,0.75,0.75,0.75,0,0,0,0,0,0,0,0,fix4,False,True,not_triggered,external_unanimous_consensus_over_direct_frontier_agree,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_121,289,13.28719723,13.29,13.28719723,2,13.29,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_132,13,13,1,1,13,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_134,78,78,1,1,1,1,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_136,22,22,1,4,288,1,1,0,0,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_14,3,4.666666667,4.6667,4.666666667,1,1,0,0,0,0,0,0,0,0,original,False,False,not_triggered,externals_not_unanimous_or_missing,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_143,6,6,1,1,1,1,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_145,10,10,1,1,10,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_148,120,120,1,1,120,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_150,15,0.8666666667,0.8667,0.8666666667,0.8666666667,0.8666666667,0,0,0,0,0,0,0,0,original,False,False,not_triggered,external_consensus_matches_frontier,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_152,b,b,1,b,0.9,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_156,8,8,0.9,16,8,0.9,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_157,36,0.3055555556,0.3056,0.3055555556,0.3055555556,0.3055555556,0,0,0,0,0,0,0,0,original,False,False,low_depth_but_no_better_external,override_not_dfa:single_weak_frontier_branch,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_173,58,58,1,1,58,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_175,31,15,31,31,31,31,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,rescue
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_182,16,12,5,1,16,5,0,0,0,1,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_185,18,0.7222222222,0.7222,0.7222222222,0.7222222222,0.7222222222,0,0,0,0,0,0,0,0,original,False,False,not_triggered,external_consensus_matches_frontier,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_186,66,12,0.9,13,202,0.9,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_191,9,4,0.4444,0.4444444444,0.4444444444,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,neutral/wrong-to-wrong
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_199,12,12,1,1,12,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
azure_openai,gpt-4.1-mini,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_200,5,5,1,7,5,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/azure_math500.jsonl,regression
